timestamp,src_ip,src_port,dest_ip,dest_port,protocol,action,bytes,duration,interface_in,interface_out,reason,bytes_in,bytes_out,dest,src,transport,dvc
2025-09-10T10:06:10-0400,10.10.10.111,53809,10.10.1.10,53,udp,allow,567,3.885601,inside,outside,Inbound access permitted,180,387,10.10.1.10,10.10.10.111,udp,CCS-FW01
2025-09-10T10:06:15-0400,10.10.3.30,51549,96.93.153.190,80,tcp,allow,52955,8.790987,inside,outside,Inbound access permitted,3543,49412,96.93.153.190,10.10.3.30,tcp,CCS-FW01
2025-09-10T10:06:22-0400,10.10.10.101,54698,77.80.57.238,443,tcp,allow,43875,3.393805,inside,outside,Inbound access permitted,7751,36124,77.80.57.238,10.10.10.101,tcp,CCS-FW01
2025-09-10T10:06:37-0400,10.10.10.34,65073,112.160.135.234,443,tcp,allow,39274,8.287100,inside,outside,Inbound access permitted,978,38296,112.160.135.234,10.10.10.34,tcp,CCS-FW01
2025-09-10T10:06:40-0400,10.10.10.133,52386,10.10.2.10,445,tcp,allow,198921,1.681886,inside,outside,Inbound access permitted,79948,118973,10.10.2.10,10.10.10.133,tcp,CCS-FW01
2025-09-10T10:06:44-0400,10.10.10.90,56204,52.97.1.20,443,tcp,allow,22171,5.921187,inside,outside,Inbound access permitted,6751,15420,52.97.1.20,10.10.10.90,tcp,CCS-FW01
2025-09-10T10:06:46-0400,10.10.10.20,60593,84.234.141.110,443,tcp,allow,8411,22.961798,inside,outside,Inbound access permitted,1647,6764,84.234.141.110,10.10.10.20,tcp,CCS-FW01
2025-09-10T10:06:50-0400,10.10.10.106,53014,197.37.144.139,443,tcp,allow,4257,23.276822,inside,outside,Inbound access permitted,1065,3192,197.37.144.139,10.10.10.106,tcp,CCS-FW01
2025-09-10T10:06:55-0400,10.10.10.12,55965,215.158.50.113,443,tcp,allow,28058,6.908509,inside,outside,Inbound access permitted,3502,24556,215.158.50.113,10.10.10.12,tcp,CCS-FW01
2025-09-10T10:06:57-0400,10.10.20.18,52508,125.67.30.66,80,tcp,allow,38461,5.895978,inside,outside,Inbound access permitted,3707,34754,125.67.30.66,10.10.20.18,tcp,CCS-FW01
2025-09-10T10:07:03-0400,10.10.10.18,55284,242.50.196.213,443,tcp,allow,45175,19.817403,inside,outside,Inbound access permitted,4078,41097,242.50.196.213,10.10.10.18,tcp,CCS-FW01
2025-09-10T10:07:05-0400,10.10.10.17,56651,224.115.226.153,443,tcp,allow,38683,24.237897,inside,outside,Inbound access permitted,5719,32964,224.115.226.153,10.10.10.17,tcp,CCS-FW01
2025-09-10T10:07:10-0400,10.10.20.18,51598,52.112.0.100,443,tcp,allow,39913,39.316764,inside,outside,Inbound access permitted,737,39176,52.112.0.100,10.10.20.18,tcp,CCS-FW01
2025-09-10T10:07:11-0400,10.10.20.50,62238,250.146.99.175,443,tcp,allow,45805,28.864868,inside,outside,Inbound access permitted,6840,38965,250.146.99.175,10.10.20.50,tcp,CCS-FW01
2025-09-10T10:07:21-0400,10.10.10.44,50920,111.45.19.223,443,tcp,allow,46541,19.788835,inside,outside,Inbound access permitted,7101,39440,111.45.19.223,10.10.10.44,tcp,CCS-FW01
2025-09-10T10:07:21-0400,10.10.10.135,55250,52.112.0.100,443,tcp,allow,25688,17.764657,inside,outside,Inbound access permitted,7788,17900,52.112.0.100,10.10.10.135,tcp,CCS-FW01
2025-09-10T10:07:21-0400,10.10.10.168,63754,84.95.38.83,443,tcp,allow,24061,18.666018,inside,outside,Inbound access permitted,5815,18246,84.95.38.83,10.10.10.168,tcp,CCS-FW01
2025-09-10T10:07:21-0400,10.10.10.190,56917,10.10.1.10,53,udp,allow,242,8.325360,inside,outside,Inbound access permitted,56,186,10.10.1.10,10.10.10.190,udp,CCS-FW01
2025-09-10T10:07:32-0400,10.10.20.37,49720,10.10.1.10,53,udp,allow,383,7.808401,inside,outside,Inbound access permitted,151,232,10.10.1.10,10.10.20.37,udp,CCS-FW01
2025-09-10T10:07:47-0400,10.10.10.184,61446,251.242.18.139,443,tcp,allow,30622,27.091678,inside,outside,Inbound access permitted,5661,24961,251.242.18.139,10.10.10.184,tcp,CCS-FW01
2025-09-10T10:07:51-0400,10.10.20.27,58315,219.53.65.185,443,tcp,allow,20252,28.144189,inside,outside,Inbound access permitted,1031,19221,219.53.65.185,10.10.20.27,tcp,CCS-FW01
2025-09-10T10:07:58-0400,10.10.10.87,52397,20.190.133.1,443,tcp,allow,32342,24.148158,inside,outside,Inbound access permitted,4543,27799,20.190.133.1,10.10.10.87,tcp,CCS-FW01
2025-09-10T10:08:13-0400,10.10.3.36,52809,52.112.0.100,443,tcp,allow,55029,19.475663,inside,outside,Inbound access permitted,7893,47136,52.112.0.100,10.10.3.36,tcp,CCS-FW01
2025-09-10T10:08:17-0400,10.10.10.142,56142,10.10.1.10,53,udp,allow,552,9.322290,inside,outside,Inbound access permitted,160,392,10.10.1.10,10.10.10.142,udp,CCS-FW01
2025-09-10T10:08:22-0400,10.10.3.32,58881,224.115.226.153,443,tcp,allow,26783,12.160194,inside,outside,Inbound access permitted,571,26212,224.115.226.153,10.10.3.32,tcp,CCS-FW01
2025-09-10T10:08:25-0400,10.10.20.35,57852,111.45.19.223,443,tcp,allow,43508,37.426395,inside,outside,Inbound access permitted,6013,37495,111.45.19.223,10.10.20.35,tcp,CCS-FW01
2025-09-10T10:08:32-0400,10.10.10.43,52856,84.234.141.110,443,tcp,allow,47351,17.150004,inside,outside,Inbound access permitted,7009,40342,84.234.141.110,10.10.10.43,tcp,CCS-FW01
2025-09-10T10:08:33-0400,10.10.10.136,49661,142.251.0.10,443,tcp,allow,49324,5.518681,inside,outside,Inbound access permitted,714,48610,142.251.0.10,10.10.10.136,tcp,CCS-FW01
2025-09-10T10:08:36-0400,10.10.10.55,63805,10.10.1.10,53,udp,allow,447,5.850368,inside,outside,Inbound access permitted,94,353,10.10.1.10,10.10.10.55,udp,CCS-FW01
2025-09-10T10:08:46-0400,10.10.10.170,57020,219.53.65.185,443,tcp,allow,23039,40.169571,inside,outside,Inbound access permitted,685,22354,219.53.65.185,10.10.10.170,tcp,CCS-FW01
2025-09-10T10:08:55-0400,10.10.10.43,60714,215.158.50.113,443,tcp,allow,31664,2.838635,inside,outside,Inbound access permitted,6225,25439,215.158.50.113,10.10.10.43,tcp,CCS-FW01
2025-09-10T10:09:00-0400,10.10.10.112,53255,206.95.97.36,443,tcp,allow,21256,22.595997,inside,outside,Inbound access permitted,7176,14080,206.95.97.36,10.10.10.112,tcp,CCS-FW01
2025-09-10T10:09:01-0400,10.10.10.143,62399,80.179.56.126,443,tcp,allow,48666,15.042620,inside,outside,Inbound access permitted,6380,42286,80.179.56.126,10.10.10.143,tcp,CCS-FW01
2025-09-10T10:09:01-0400,10.10.20.45,65500,10.10.1.10,53,udp,allow,581,7.748010,inside,outside,Inbound access permitted,94,487,10.10.1.10,10.10.20.45,udp,CCS-FW01
2025-09-10T10:09:02-0400,10.10.10.11,59904,108.90.83.66,443,tcp,allow,6529,39.292211,inside,outside,Inbound access permitted,4933,1596,108.90.83.66,10.10.10.11,tcp,CCS-FW01
2025-09-10T10:09:08-0400,10.10.10.90,56897,116.240.186.255,443,tcp,allow,7086,25.624579,inside,outside,Inbound access permitted,3390,3696,116.240.186.255,10.10.10.90,tcp,CCS-FW01
2025-09-10T10:09:09-0400,10.10.10.179,58020,142.250.80.68,80,tcp,allow,10498,3.823409,inside,outside,Inbound access permitted,6305,4193,142.250.80.68,10.10.10.179,tcp,CCS-FW01
2025-09-10T10:09:09-0400,10.10.10.145,63605,10.10.1.10,53,udp,allow,643,4.559219,inside,outside,Inbound access permitted,147,496,10.10.1.10,10.10.10.145,udp,CCS-FW01
2025-09-10T10:09:13-0400,10.10.10.131,52936,224.115.226.153,443,tcp,allow,8267,22.785961,inside,outside,Inbound access permitted,4317,3950,224.115.226.153,10.10.10.131,tcp,CCS-FW01
2025-09-10T10:09:14-0400,10.10.10.155,59433,10.10.1.10,53,udp,allow,206,9.318005,inside,outside,Inbound access permitted,88,118,10.10.1.10,10.10.10.155,udp,CCS-FW01
2025-09-10T10:09:37-0400,10.10.10.166,64129,217.44.45.254,443,tcp,allow,24268,28.689526,inside,outside,Inbound access permitted,5984,18284,217.44.45.254,10.10.10.166,tcp,CCS-FW01
2025-09-10T10:09:43-0400,10.10.10.140,49159,101.98.187.125,443,tcp,allow,42268,17.818076,inside,outside,Inbound access permitted,2881,39387,101.98.187.125,10.10.10.140,tcp,CCS-FW01
2025-09-10T10:09:45-0400,10.10.10.156,53688,10.10.1.10,53,udp,allow,391,7.768245,inside,outside,Inbound access permitted,200,191,10.10.1.10,10.10.10.156,udp,CCS-FW01
2025-09-10T10:09:54-0400,10.10.10.104,63515,10.10.1.10,53,udp,allow,556,7.951140,inside,outside,Inbound access permitted,189,367,10.10.1.10,10.10.10.104,udp,CCS-FW01
2025-09-10T10:09:59-0400,10.10.10.110,62607,101.98.187.125,443,tcp,allow,37771,26.245641,inside,outside,Inbound access permitted,4062,33709,101.98.187.125,10.10.10.110,tcp,CCS-FW01
2025-09-10T10:10:04-0400,10.10.10.139,59622,142.250.80.68,80,tcp,allow,49715,8.750251,inside,outside,Inbound access permitted,5705,44010,142.250.80.68,10.10.10.139,tcp,CCS-FW01
2025-09-10T10:10:06-0400,10.10.10.60,50255,77.80.57.238,443,tcp,allow,14297,21.563688,inside,outside,Inbound access permitted,3438,10859,77.80.57.238,10.10.10.60,tcp,CCS-FW01
2025-09-10T10:10:12-0400,10.10.10.114,58983,72.252.99.127,443,tcp,allow,28945,23.449520,inside,outside,Inbound access permitted,5303,23642,72.252.99.127,10.10.10.114,tcp,CCS-FW01
2025-09-10T10:10:13-0400,10.10.10.140,53324,112.160.135.234,443,tcp,allow,20715,29.791581,inside,outside,Inbound access permitted,3925,16790,112.160.135.234,10.10.10.140,tcp,CCS-FW01
2025-09-10T10:10:17-0400,10.10.10.48,51555,10.10.1.10,53,udp,allow,288,2.761395,inside,outside,Inbound access permitted,158,130,10.10.1.10,10.10.10.48,udp,CCS-FW01
2025-09-10T10:10:23-0400,10.10.10.93,54986,52.97.1.20,443,tcp,allow,24415,34.066070,inside,outside,Inbound access permitted,1054,23361,52.97.1.20,10.10.10.93,tcp,CCS-FW01
2025-09-10T10:10:23-0400,10.10.10.145,49329,112.160.135.234,443,tcp,allow,8583,21.363740,inside,outside,Inbound access permitted,1990,6593,112.160.135.234,10.10.10.145,tcp,CCS-FW01
2025-09-10T10:10:27-0400,10.10.20.64,52306,10.10.1.10,53,udp,allow,367,3.947360,inside,outside,Inbound access permitted,199,168,10.10.1.10,10.10.20.64,udp,CCS-FW01
2025-09-10T10:10:28-0400,10.10.10.171,55274,77.80.57.238,80,tcp,allow,42086,4.175687,inside,outside,Inbound access permitted,853,41233,77.80.57.238,10.10.10.171,tcp,CCS-FW01
2025-09-10T10:10:31-0400,10.10.10.80,60965,205.95.147.86,443,tcp,allow,48250,11.500151,inside,outside,Inbound access permitted,1487,46763,205.95.147.86,10.10.10.80,tcp,CCS-FW01
2025-09-10T10:10:32-0400,10.10.20.45,58712,215.118.118.210,443,tcp,allow,5960,15.917329,inside,outside,Inbound access permitted,2555,3405,215.118.118.210,10.10.20.45,tcp,CCS-FW01
2025-09-10T10:10:37-0400,10.10.10.180,64563,206.95.97.36,443,tcp,allow,15219,9.251658,inside,outside,Inbound access permitted,543,14676,206.95.97.36,10.10.10.180,tcp,CCS-FW01
2025-09-10T10:10:38-0400,10.10.10.41,57384,215.118.118.210,443,tcp,allow,31985,13.015553,inside,outside,Inbound access permitted,6428,25557,215.118.118.210,10.10.10.41,tcp,CCS-FW01
2025-09-10T10:10:41-0400,10.10.20.36,50103,206.95.97.36,443,tcp,allow,42751,42.888967,inside,outside,Inbound access permitted,2866,39885,206.95.97.36,10.10.20.36,tcp,CCS-FW01
2025-09-10T10:10:50-0400,10.10.10.159,56767,223.157.122.82,443,tcp,allow,17842,24.052602,inside,outside,Inbound access permitted,3724,14118,223.157.122.82,10.10.10.159,tcp,CCS-FW01
2025-09-10T10:11:02-0400,10.10.3.30,51061,96.93.153.190,443,tcp,allow,38513,0.917420,inside,outside,Inbound access permitted,4266,34247,96.93.153.190,10.10.3.30,tcp,CCS-FW01
2025-09-10T10:11:02-0400,10.10.20.30,52921,10.10.1.10,53,udp,allow,431,0.168031,inside,outside,Inbound access permitted,154,277,10.10.1.10,10.10.20.30,udp,CCS-FW01
2025-09-10T10:11:07-0400,10.10.10.74,52321,116.240.186.255,443,tcp,allow,52157,17.640369,inside,outside,Inbound access permitted,6901,45256,116.240.186.255,10.10.10.74,tcp,CCS-FW01
2025-09-10T10:11:17-0400,10.10.10.49,57869,215.118.118.210,443,tcp,allow,42681,42.547032,inside,outside,Inbound access permitted,3871,38810,215.118.118.210,10.10.10.49,tcp,CCS-FW01
2025-09-10T10:11:19-0400,10.10.10.153,58605,240.220.108.129,443,tcp,allow,37363,5.717700,inside,outside,Inbound access permitted,4936,32427,240.220.108.129,10.10.10.153,tcp,CCS-FW01
2025-09-10T10:11:24-0400,10.10.20.40,55470,108.100.26.210,443,tcp,allow,38046,20.501761,inside,outside,Inbound access permitted,2099,35947,108.100.26.210,10.10.20.40,tcp,CCS-FW01
2025-09-10T10:11:28-0400,10.10.10.164,51098,202.39.175.69,80,tcp,allow,45294,8.556633,inside,outside,Inbound access permitted,4719,40575,202.39.175.69,10.10.10.164,tcp,CCS-FW01
2025-09-10T10:11:37-0400,10.10.10.139,62622,215.158.50.113,443,tcp,allow,32021,44.734647,inside,outside,Inbound access permitted,4465,27556,215.158.50.113,10.10.10.139,tcp,CCS-FW01
2025-09-10T10:11:39-0400,10.10.10.163,56450,142.251.0.10,443,tcp,allow,53792,15.964710,inside,outside,Inbound access permitted,4859,48933,142.251.0.10,10.10.10.163,tcp,CCS-FW01
2025-09-10T10:11:41-0400,10.10.20.54,53865,10.10.1.10,53,udp,allow,541,9.908446,inside,outside,Inbound access permitted,187,354,10.10.1.10,10.10.20.54,udp,CCS-FW01
2025-09-10T10:11:42-0400,162.158.0.0,59370,10.10.1.123,5432,tcp,deny,0,0.000,outside,inside,Inbound access denied,0,0,10.10.1.123,162.158.0.0,tcp,CCS-FW01
2025-09-10T10:11:43-0400,10.10.10.155,50335,20.190.133.1,443,tcp,allow,44434,33.503550,inside,outside,Inbound access permitted,2686,41748,20.190.133.1,10.10.10.155,tcp,CCS-FW01
2025-09-10T10:11:43-0400,10.10.20.65,63792,10.10.1.10,53,udp,allow,610,5.561447,inside,outside,Inbound access permitted,184,426,10.10.1.10,10.10.20.65,udp,CCS-FW01
2025-09-10T10:11:47-0400,45.142.212.101,25463,10.10.1.43,5432,tcp,deny,0,0.000,outside,inside,Inbound access denied,0,0,10.10.1.43,45.142.212.101,tcp,CCS-FW01
2025-09-10T10:12:09-0400,10.10.10.18,58832,219.53.65.185,443,tcp,allow,16417,37.541338,inside,outside,Inbound access permitted,5413,11004,219.53.65.185,10.10.10.18,tcp,CCS-FW01
2025-09-10T10:12:11-0400,10.10.10.18,64500,84.234.141.110,443,tcp,allow,37428,36.301892,inside,outside,Inbound access permitted,1953,35475,84.234.141.110,10.10.10.18,tcp,CCS-FW01
2025-09-10T10:12:17-0400,10.10.10.70,62075,95.139.111.159,443,tcp,allow,37125,15.964414,inside,outside,Inbound access permitted,2256,34869,95.139.111.159,10.10.10.70,tcp,CCS-FW01
2025-09-10T10:12:21-0400,10.10.10.173,59867,197.37.144.139,443,tcp,allow,29572,20.876463,inside,outside,Inbound access permitted,5590,23982,197.37.144.139,10.10.10.173,tcp,CCS-FW01
2025-09-10T10:12:26-0400,10.10.10.122,61798,106.125.149.44,443,tcp,allow,25520,28.784023,inside,outside,Inbound access permitted,1434,24086,106.125.149.44,10.10.10.122,tcp,CCS-FW01
2025-09-10T10:12:35-0400,10.10.10.90,55269,52.112.0.100,80,tcp,allow,34685,7.124312,inside,outside,Inbound access permitted,4899,29786,52.112.0.100,10.10.10.90,tcp,CCS-FW01
2025-09-10T10:12:39-0400,10.10.10.54,51217,223.157.122.82,443,tcp,allow,26285,12.523414,inside,outside,Inbound access permitted,5376,20909,223.157.122.82,10.10.10.54,tcp,CCS-FW01
2025-09-10T10:12:40-0400,10.10.10.175,58752,93.184.220.29,443,tcp,allow,35530,31.474478,inside,outside,Inbound access permitted,6946,28584,93.184.220.29,10.10.10.175,tcp,CCS-FW01
2025-09-10T10:12:44-0400,10.10.10.126,65432,250.146.99.175,443,tcp,allow,5179,1.756351,inside,outside,Inbound access permitted,3693,1486,250.146.99.175,10.10.10.126,tcp,CCS-FW01
2025-09-10T10:12:48-0400,10.10.10.119,57903,219.53.65.185,443,tcp,allow,42141,10.681846,inside,outside,Inbound access permitted,4587,37554,219.53.65.185,10.10.10.119,tcp,CCS-FW01
2025-09-10T10:12:53-0400,10.10.10.178,62819,82.105.43.14,443,tcp,allow,43625,26.625236,inside,outside,Inbound access permitted,1574,42051,82.105.43.14,10.10.10.178,tcp,CCS-FW01
2025-09-10T10:12:59-0400,10.10.10.106,58737,82.105.43.14,443,tcp,allow,49899,30.954780,inside,outside,Inbound access permitted,1973,47926,82.105.43.14,10.10.10.106,tcp,CCS-FW01
2025-09-10T10:13:01-0400,10.10.10.86,50297,88.60.89.234,443,tcp,allow,15552,39.710299,inside,outside,Inbound access permitted,4554,10998,88.60.89.234,10.10.10.86,tcp,CCS-FW01
2025-09-10T10:13:01-0400,10.10.10.175,52583,116.240.186.255,80,tcp,allow,55717,1.770147,inside,outside,Inbound access permitted,7606,48111,116.240.186.255,10.10.10.175,tcp,CCS-FW01
2025-09-10T10:13:03-0400,10.10.10.61,65400,20.190.133.1,443,tcp,allow,50259,10.734303,inside,outside,Inbound access permitted,1102,49157,20.190.133.1,10.10.10.61,tcp,CCS-FW01
2025-09-10T10:13:07-0400,10.10.10.132,59107,10.10.1.10,88,tcp,allow,1313,3.431874,inside,outside,Inbound access permitted,694,619,10.10.1.10,10.10.10.132,tcp,CCS-FW01
2025-09-10T10:13:14-0400,10.10.10.146,60614,251.49.107.27,443,tcp,allow,21654,16.035542,inside,outside,Inbound access permitted,2566,19088,251.49.107.27,10.10.10.146,tcp,CCS-FW01
2025-09-10T10:13:24-0400,10.10.10.86,52668,108.90.83.66,443,tcp,allow,15826,5.282421,inside,outside,Inbound access permitted,3249,12577,108.90.83.66,10.10.10.86,tcp,CCS-FW01
2025-09-10T10:13:24-0400,10.10.10.104,53676,216.58.209.202,443,tcp,allow,44010,35.537520,inside,outside,Inbound access permitted,3340,40670,216.58.209.202,10.10.10.104,tcp,CCS-FW01
2025-09-10T10:13:26-0400,10.10.10.126,64566,227.138.81.91,443,tcp,allow,47138,15.984351,inside,outside,Inbound access permitted,1174,45964,227.138.81.91,10.10.10.126,tcp,CCS-FW01
2025-09-10T10:13:40-0400,10.10.20.65,56155,52.112.0.100,443,tcp,allow,27154,20.515683,inside,outside,Inbound access permitted,3687,23467,52.112.0.100,10.10.20.65,tcp,CCS-FW01
2025-09-10T10:13:48-0400,185.199.108.0,31999,10.10.1.139,23,tcp,deny,0,0.000,outside,inside,Inbound access denied,0,0,10.10.1.139,185.199.108.0,tcp,CCS-FW01
2025-09-10T10:13:52-0400,10.10.10.51,53849,10.10.1.10,53,udp,allow,284,5.405704,inside,outside,Inbound access permitted,60,224,10.10.1.10,10.10.10.51,udp,CCS-FW01
2025-09-10T10:13:56-0400,10.10.10.67,54920,112.160.135.234,443,tcp,allow,33584,3.419593,inside,outside,Inbound access permitted,1273,32311,112.160.135.234,10.10.10.67,tcp,CCS-FW01
2025-09-10T10:14:00-0400,10.10.10.150,50072,227.138.81.91,443,tcp,allow,33246,36.804650,inside,outside,Inbound access permitted,6469,26777,227.138.81.91,10.10.10.150,tcp,CCS-FW01
2025-09-10T10:14:02-0400,10.10.10.44,65468,111.45.19.223,443,tcp,allow,52520,2.812228,inside,outside,Inbound access permitted,6751,45769,111.45.19.223,10.10.10.44,tcp,CCS-FW01
2025-09-10T10:14:05-0400,10.10.10.161,51751,112.160.135.234,443,tcp,allow,39911,24.978801,inside,outside,Inbound access permitted,6580,33331,112.160.135.234,10.10.10.161,tcp,CCS-FW01
2025-09-10T10:14:14-0400,10.10.20.38,49350,215.118.118.210,443,tcp,allow,53434,39.622665,inside,outside,Inbound access permitted,7059,46375,215.118.118.210,10.10.20.38,tcp,CCS-FW01
2025-09-10T10:14:14-0400,10.10.10.58,57602,10.10.1.10,53,udp,allow,482,1.802185,inside,outside,Inbound access permitted,71,411,10.10.1.10,10.10.10.58,udp,CCS-FW01
2025-09-10T10:14:16-0400,10.10.20.22,54322,111.45.19.223,443,tcp,allow,25921,7.007460,inside,outside,Inbound access permitted,1746,24175,111.45.19.223,10.10.20.22,tcp,CCS-FW01
2025-09-10T10:14:17-0400,10.10.10.93,65188,10.10.1.10,88,tcp,allow,1064,8.646702,inside,outside,Inbound access permitted,729,335,10.10.1.10,10.10.10.93,tcp,CCS-FW01
2025-09-10T10:14:22-0400,10.10.10.148,64628,112.160.135.234,443,tcp,allow,11286,23.393653,inside,outside,Inbound access permitted,4842,6444,112.160.135.234,10.10.10.148,tcp,CCS-FW01
2025-09-10T10:14:25-0400,10.10.10.119,60359,10.10.1.10,88,tcp,allow,906,8.309819,inside,outside,Inbound access permitted,438,468,10.10.1.10,10.10.10.119,tcp,CCS-FW01
2025-09-10T10:14:27-0400,10.10.10.98,58811,116.92.115.235,443,tcp,allow,27654,30.237609,inside,outside,Inbound access permitted,2939,24715,116.92.115.235,10.10.10.98,tcp,CCS-FW01
2025-09-10T10:14:36-0400,10.10.10.156,60896,227.138.81.91,443,tcp,allow,28396,17.463865,inside,outside,Inbound access permitted,1493,26903,227.138.81.91,10.10.10.156,tcp,CCS-FW01
2025-09-10T10:14:37-0400,10.10.10.142,64484,108.100.26.210,443,tcp,allow,47455,21.964790,inside,outside,Inbound access permitted,5798,41657,108.100.26.210,10.10.10.142,tcp,CCS-FW01
2025-09-10T10:14:37-0400,10.10.10.187,64133,52.97.1.20,80,tcp,allow,18870,8.263300,inside,outside,Inbound access permitted,2491,16379,52.97.1.20,10.10.10.187,tcp,CCS-FW01
2025-09-10T10:14:47-0400,10.10.10.178,55890,97.230.229.137,443,tcp,allow,37493,14.801987,inside,outside,Inbound access permitted,4095,33398,97.230.229.137,10.10.10.178,tcp,CCS-FW01
2025-09-10T10:14:54-0400,10.10.10.57,51288,224.115.226.153,80,tcp,allow,53191,3.722689,inside,outside,Inbound access permitted,4436,48755,224.115.226.153,10.10.10.57,tcp,CCS-FW01
2025-09-10T10:14:55-0400,10.10.10.74,60663,10.10.1.10,88,tcp,allow,1324,1.499791,inside,outside,Inbound access permitted,716,608,10.10.1.10,10.10.10.74,tcp,CCS-FW01
2025-09-10T10:14:57-0400,10.10.10.143,53669,116.92.115.235,443,tcp,allow,5179,32.865577,inside,outside,Inbound access permitted,2353,2826,116.92.115.235,10.10.10.143,tcp,CCS-FW01
2025-09-10T10:15:01-0400,10.10.10.175,53371,251.49.107.27,443,tcp,allow,9293,22.997612,inside,outside,Inbound access permitted,7206,2087,251.49.107.27,10.10.10.175,tcp,CCS-FW01
2025-09-10T10:15:09-0400,10.10.10.138,49928,205.95.147.86,443,tcp,allow,25523,5.321475,inside,outside,Inbound access permitted,5862,19661,205.95.147.86,10.10.10.138,tcp,CCS-FW01
2025-09-10T10:15:16-0400,10.10.10.121,64597,217.44.45.254,443,tcp,allow,35034,27.102369,inside,outside,Inbound access permitted,1466,33568,217.44.45.254,10.10.10.121,tcp,CCS-FW01
2025-09-10T10:15:17-0400,10.10.10.85,60382,10.10.1.10,88,tcp,allow,1313,5.046059,inside,outside,Inbound access permitted,643,670,10.10.1.10,10.10.10.85,tcp,CCS-FW01
2025-09-10T10:15:28-0400,10.10.10.126,56913,116.240.186.255,443,tcp,allow,18212,43.780618,inside,outside,Inbound access permitted,5669,12543,116.240.186.255,10.10.10.126,tcp,CCS-FW01
2025-09-10T10:15:28-0400,10.10.10.166,56557,228.222.170.84,443,tcp,allow,26551,23.534019,inside,outside,Inbound access permitted,2200,24351,228.222.170.84,10.10.10.166,tcp,CCS-FW01
2025-09-10T10:15:30-0400,10.10.3.33,62690,242.50.196.213,80,tcp,allow,47850,2.990474,inside,outside,Inbound access permitted,2061,45789,242.50.196.213,10.10.3.33,tcp,CCS-FW01
2025-09-10T10:15:38-0400,10.10.10.49,60514,20.190.133.12,443,tcp,allow,33392,28.643761,inside,outside,Inbound access permitted,6628,26764,20.190.133.12,10.10.10.49,tcp,CCS-FW01
2025-09-10T10:15:39-0400,10.10.10.11,54853,228.222.170.84,443,tcp,allow,35943,14.429805,inside,outside,Inbound access permitted,7680,28263,228.222.170.84,10.10.10.11,tcp,CCS-FW01
2025-09-10T10:15:56-0400,10.10.10.16,60983,52.112.0.100,443,tcp,allow,14041,28.496327,inside,outside,Inbound access permitted,5910,8131,52.112.0.100,10.10.10.16,tcp,CCS-FW01
2025-09-10T10:16:05-0400,10.10.20.14,61765,108.90.83.66,443,tcp,allow,25389,3.576013,inside,outside,Inbound access permitted,4286,21103,108.90.83.66,10.10.20.14,tcp,CCS-FW01
2025-09-10T10:16:05-0400,10.10.10.171,64052,10.10.1.10,53,udp,allow,544,6.507318,inside,outside,Inbound access permitted,149,395,10.10.1.10,10.10.10.171,udp,CCS-FW01
2025-09-10T10:16:14-0400,10.10.3.36,53095,20.190.133.1,443,tcp,allow,25361,35.313911,inside,outside,Inbound access permitted,3354,22007,20.190.133.1,10.10.3.36,tcp,CCS-FW01
2025-09-10T10:16:15-0400,10.10.10.156,58710,10.10.1.10,53,udp,allow,424,2.683191,inside,outside,Inbound access permitted,190,234,10.10.1.10,10.10.10.156,udp,CCS-FW01
2025-09-10T10:16:21-0400,10.10.10.124,62008,103.75.188.178,443,tcp,allow,10448,28.697971,inside,outside,Inbound access permitted,4931,5517,103.75.188.178,10.10.10.124,tcp,CCS-FW01
2025-09-10T10:16:21-0400,10.10.10.162,63701,113.64.44.112,443,tcp,allow,27365,1.963567,inside,outside,Inbound access permitted,3596,23769,113.64.44.112,10.10.10.162,tcp,CCS-FW01
2025-09-10T10:16:21-0400,10.10.10.166,54710,125.67.30.66,443,tcp,allow,54028,22.701642,inside,outside,Inbound access permitted,5262,48766,125.67.30.66,10.10.10.166,tcp,CCS-FW01
2025-09-10T10:16:22-0400,10.10.3.30,50736,10.10.1.10,88,tcp,allow,1086,8.080104,inside,outside,Inbound access permitted,388,698,10.10.1.10,10.10.3.30,tcp,CCS-FW01
2025-09-10T10:16:28-0400,10.10.10.59,55146,72.252.99.127,443,tcp,allow,23582,7.904687,inside,outside,Inbound access permitted,4916,18666,72.252.99.127,10.10.10.59,tcp,CCS-FW01
2025-09-10T10:16:30-0400,10.10.10.115,50552,10.10.1.10,53,udp,allow,599,7.409777,inside,outside,Inbound access permitted,160,439,10.10.1.10,10.10.10.115,udp,CCS-FW01
2025-09-10T10:16:36-0400,10.10.10.52,60421,20.190.133.1,443,tcp,allow,18094,30.796751,inside,outside,Inbound access permitted,5840,12254,20.190.133.1,10.10.10.52,tcp,CCS-FW01
2025-09-10T10:16:38-0400,10.10.10.93,54366,84.234.141.110,80,tcp,allow,34043,2.316077,inside,outside,Inbound access permitted,1978,32065,84.234.141.110,10.10.10.93,tcp,CCS-FW01
2025-09-10T10:16:44-0400,10.10.10.23,58309,112.160.135.234,443,tcp,allow,9676,9.241816,inside,outside,Inbound access permitted,4061,5615,112.160.135.234,10.10.10.23,tcp,CCS-FW01
2025-09-10T10:16:45-0400,10.10.10.96,53284,197.37.144.139,443,tcp,allow,19125,34.734329,inside,outside,Inbound access permitted,5671,13454,197.37.144.139,10.10.10.96,tcp,CCS-FW01
